Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
519,Extra Budgetary Resources (Govt. fully serviced bonds) and Loan Extended from National Small Savings Fund (NSSF) to Meet Expenditure of Government's Schemes from 2016-17 to 2020-21 (From: Ministry of Finance) - Assam,597baf13-591b-4fe8-b8ee-d3a5038213bb,2021-03-02,91,0
520,Sactors-wise Growth of Gross Value Added (GVA) at Basic Prices by Economic Activity and GDP at Market Prices (Percent) from 2015-16 to 2018-19 (From : Ministry of Finance) - Bihar,52cf40bc-dda9-4286-88e7-613389598f9c,2021-03-04,255,0
521,State/UT-wise Fund Disbursed/Utilised by National Minorities Development & Finance Corporation (NMDFC) from 2016-17 to 2018-19 (From: Ministry of Minority Affairs) - Chhattisgarh,112bc321-6ee4-4ba4-b553-ede7eeb5f787,2021-03-04,120,0
522,Inflation in terms of CPI-C from 2016-17 to 2018-19 (From: Ministry of Finance) - Goa,ef13a41b-441e-40eb-9e28-c5b033283098,2021-03-04,66,0
523,"Gross Premium Collected, Farmers Share in Premium by Empanelled General Insurance Companies under PMFBY from 2016-17 to 2018-19 (From: Ministry of Finance) - Gujarat",e49441be-1f90-4e5f-ba56-9f876d134234,2021-03-04,110,0
524,Bank-wise Number of Basic Savings Bank Deposit (BSBD) Accounts during 2018 and 2019 (From: Ministry of Finance) - Haryana,959d8d91-8f02-4315-a0c2-3a6ded4a4d12,2021-03-04,447,0
525,Achievement Made in Respect of Agriculture Credit Flow as Reported by NABARD from 2016-17 to 2018-19 (From: Ministry of Finance) - Himachal Pradesh,20a1fa65-116f-4206-845f-4a5eca812eb0,2020-10-16,74,0
526,Amount of interim Surplus Transferred by RBI to the Government from 2016-17 to 2018-19 (From: Ministry of Finance) - Jharkhand,af9687ce-4e80-47d5-8f5c-b4d0d950eb89,2020-10-16,251,0
527,Expenditure (Provisional) Incurred by Various Ministries/Departments as a Percentage of their BE during 2019-20 (From: Ministry of Finance) - Karnataka,112e541f-f3e1-4c8a-ad80-96ebe177fa2b,2020-10-15,467,0
528,"State/UT-wise Agriculture Credit Disbursement by Commercial Banks, Regional Rural Banks and Cooperative Banks from 2016-17 to 2018-19 (From: Ministry of Finance) - Kerala",ff2fc658-4440-45bd-99a9-bf5d97432d11,2020-10-16,354,0
529,All Types of Frauds Reported in the Category Card/internet-atM & Debit Cards/Credit Cards/internet Banking Reported during 2017-18 and 2018-19 (From: Ministry of Finance) - Madhya Pradesh,600f60fc-4ac4-46b9-b9fa-39015035eb57,2020-10-16,186,0
530,State/UT-wise Number of Fast Track Courts & Fund Proposed during 14th Finance Commission 2015-20 (From: Ministry of Law & Justice) - Maharashtra,6d96c12c-04bb-4686-95cf-66edeed662ec,2020-10-15,357,0
531,Head-wise Funds Released to the State of Telangana from 2016-17 to 2018-19 (From: Ministry of Finance),48fb84a4-e66c-4bff-a642-5f11e9114c42,2020-10-15,273,0
532,Bank-wise Data on Fraud in Public Sector Banks from 1.4.2019 to 30.9.2019 (From: Ministry of Finance) - Manipur,54f4b2d8-d088-4305-9b82-79187fd8a3c9,2020-10-16,142,0
533,"Amount of Penalties Imposed, Amount of Attachment Orders Issued and Amount of Confiscated Properties from 2017-18 to 2019-20 (From: Ministry of Finance) - Meghalaya",3a86f574-60af-491d-a500-d270dc0d9c6d,2020-10-15,86,0
534,State/UT-wise Data on Frauds Reported by Scheduled Commercial Banks and Select FIs from 1.4.2019 to 30.9.2019 (From: Ministry of Finance) - Mizoram,85b3ae2b-dbb2-437f-bfcc-6bf1eef1011f,2020-10-16,386,0
535,Particular-wise Authorization of Back to Back Loans of Madhya Pradesh from 2015-16 to 2019-20 (From: Ministry of Finance),464bc7ff-69a2-4ad1-8490-6eff2bba89b3,2020-10-15,64,0
536,"World Economic Outlook Projections, Growth Rates Published by IMF from 2018 to 2020 (From: Ministry of Finance) - Nagaland",b5fcde63-c154-4500-9b19-54944f418076,2020-10-15,100,0
537,"State-wise Fund Release of Fourteenth Finance Commission (FFC) Grants to the States for Gram Panchayats as on 08 December, 2019 (From: Ministry of Panchayati Raj) - Odisha",0d295d67-02b2-40cf-9fe1-c5f1275d4c0d,2020-10-15,448,0
538,Counterfeit Notes of Demonetised As per data reported by RBI from 2016-17 to 2019-20 (From: Ministry of Finance) - Punjab,c4bb0a8a-fba6-428d-8d5f-d11b34d76d90,2020-10-16,131,0
539,State/UT-wise Data on Frauds Occurred in Scheduled Commercial Banks and Select FIs from 1.4.2019 to 30.9.2019 (From: Ministry of Finance) - Rajasthan,bac43b1b-ed1d-492a-8c4a-d48bde7da8e9,2020-10-15,302,0
540,Particular-wise Release of Back To Back Loans to Madhya Pradesh from 2015-16 to 2019-20 (From: Ministry of Finance),7a38ecab-4da6-415d-b5f1-b773e82b4c5f,2020-10-15,220,0
541,"Number of Frauds of Rs. 1 lakh and above Reported by Banks to RBI, Based on Date of Occurrence during 2018-19 (From: Ministry of Finance) - Sikkim",46277345-e098-4054-bca1-6fcc230bbf0a,2020-10-16,418,0
542,Particular-wise Utilization of Back to Back Loans of Madhya Pradesh from 2015-16 to 2019-20 (From: Ministry of Finance),1adccca9-a187-45f0-b67c-4076537218c2,2020-10-15,447,0
543,Bank-wise Agricultural Loans outstanding to Small and Marginal Farmers by Public Sector Banks during 2019 (From: Ministry of Finance) - Tamil Nadu,78b401b4-550d-4245-b630-94a5e3d28c56,2020-10-15,67,0
544,Number of Trainees Sanctioned under National Backward Classes Finance and Development Coporation (NBCFDC) from 2016-17 to 2019-20 (From: Ministry of Social Justice & Empowerment) - Telangana,67e0543e-9231-4306-97c3-e85653f39cec,2020-10-15,325,0
545,State-wise Tax Devolution from 2016-17 to 2018-19 (From: Ministry of Finance) - Tripura,52f64bb9-1964-4a02-be47-d4e698e8d178,2020-10-16,289,0
546,"Category-wise Classification of Loans Disbursed under PMMY, since inception of the scheme from 2015-16 to 2019-20 (From: Ministry of Finance) - Uttar Pradesh",56c125b5-a341-4800-b1c3-1b22eb102adc,2020-10-15,206,0
547,Funds Released to State of Andhra Pradesh and Telangana under NITI Aayog from 2014-15 to 2018-19 (From: Ministry of Finance),a11cdd77-9075-4e08-ab21-6544dc091500,2020-10-16,445,0
548,"State/UT-wise Loans Extended under PMMY, since inception of the scheme from 2015-16 to 2019-20 (From: Ministry of Finance) - Uttarakhand",c13040d2-cb02-4b14-b958-c2a9716c04a9,2020-10-15,493,0
549,State/UT-wise Detail of Frauds as reported by Scheduled Commercial Banks (SCBs) and Select Financial Institutions (FIs) from 2016-17 to 2019-20 (From: Ministry of Finance) - West Bengal,4400b8f6-c411-466e-a88b-669df64b35ad,2020-10-16,404,0
550,NRI Investment through Issue of Equity Instrument in Indian Companies from 2016-17 to 2019-20 (From: Ministry of Finance) - Andaman and Nicobar Islands,c1c2e92b-641c-490b-a192-91ad02571b1a,2020-10-16,468,0
551,Details of CGST Revenue Collected (Gross) and the Refunds during 2017-18 and 2018-19 (From: Ministry of Finance) - Chandigarh,2d9d8fa1-d332-4dda-92f7-cf485db2ec49,2020-10-15,408,0
552,Bank-wise Capital Infusion by Government into Public Sector Banks (PSBs) from 2016-17 to 2019-20 (From: Ministry of Finance) - Dadra and Nagar Haveli,2688d06e-d306-48f6-8d54-73fd5b4d8fcc,2020-10-16,272,0
553,NRI Investment through Transfer of Equity Instruments (Inflows) in Indian Companies during 2018-19 and 2019-20 (From: Ministry of Finance) - Daman and Diu,0d2a4c5f-f40d-4ba3-bdca-2b673715853f,2020-10-16,97,0
554,Details of Net Central Taxes Collected from 2017-18 to 2019-20 (From: Ministry of Finance) - Lakshadweep,4f8d1ebd-bf24-47d9-bd27-f08cf1d54da6,2020-10-16,314,0
555,NRI Investment through Portfolio Investment Scheme in Equity Instruments from 2016-17 to 2019-20 (From: Ministry of Finance) - Delhi,992d5fed-66ba-4a31-936e-3d5b4c06e335,2020-10-16,481,0
556,State/UT-wise Taxes Subsumed under GST during 2015-16 (From: Ministry of Finance) - Puducherry,90c9f1ab-5a5a-495f-8208-0c8331f51eec,2020-10-16,317,0
557,Month-wise Consumer Price Index-Combined (CPI-C) Inflation during 2019 (From: Ministry of Finance) - Ladakh,e670e17e-b17d-4a1f-b7f4-af71e5d34287,2020-10-16,135,0
558,Bank-wise data on fraud in Public Sector Banks during 1.4.2019 to 30.6.2019 (From: Ministry of Finance) - Andhra Pradesh,5f32c350-f672-4407-96e8-18a12adf2617,2020-10-16,71,0
559,Details of Disinvestment Targets set by Ministry and Achieved Results from 2014-15 to 2018-19 (From: Ministry of Finance) - Arunachal Pradesh,5c40f824-90cd-4ce4-85f7-9478272a0c97,2020-10-16,323,0
560,"Bank-wise data on frauds where staff involved, as reported by Public Sector Banks from 1.4.2019 to 30.6.2019 (From: Ministry of Finance) - Assam",fdc3c955-671c-4ddf-9da2-c71860cd09b9,2020-10-16,471,0
561,"Number of Investigations Initiated under Prevention of Money Laundering Act, 2002 (PMLA) from 2015-16 to 2019-20 (From: Ministry of Finance) - Bihar",8ea48559-bafe-4420-8836-a0fa8679544e,2020-10-16,399,0
562,"Details of Deposit Insurance Coverage of BRICS Nations as on December, 2018 (From: Ministry of Finance) - Chhattisgarh",64591277-b598-4bc3-bbb4-65e81dfa89e1,2020-10-16,482,0
563,Expenditure under Various Rural Sector Schemes during 2018-19 and 2019-20 (From: Ministry of Finance) - Goa,cc6d500c-0a5c-4672-b946-383860daf8dd,2020-10-16,314,0
564,Private Final Consumption Expenditure (PFCE) at Current Prices and Constant (2011-12) Prices during 2018-19 and 2019-20 (From: Ministry of Finance) - Gujarat,2559ab23-b5e5-490e-8cdf-f4d20ccc669a,2020-10-16,494,0
565,Details of Premium Collected from Banks during 2018-19 (From: Ministry of Finance) - Haryana,99f0a05a-2962-4a3f-b0f1-3de21fc72b8e,2020-10-16,56,0
566,PSB-wise Net NPA Ratio and Provision Coverage Ratio and recovery for the financial year ending 31.3.2019 (From: Ministry of Finance) - Himachal Pradesh,e50f12af-f21f-4094-a92c-d6cc67bd2f86,2020-10-15,59,0
567,Detail of Agriculture Loan Disbursed to Farmers and Number of Farmers Benefitted districts of Konkan area in State of Maharashtra during 2017-18 and 2018-19 (From: Ministry of Finance),25e6b865-cd3a-4a97-85a1-59fa2b715f87,2020-10-16,93,0
568,Bank-wise Number of Loan Accounts and Loan Amount Disbursed to SCs and STs by Nationalized Banks from 2017 to 2019 (From: Ministry of Finance) - Jharkhand,6995ceec-6157-4f31-9b32-cc9ffcadb750,2020-10-16,155,0
569,Details of Achievement made in respect of Agriculture Credit Flow as reported by National Bank for Agriculture and Rural Development (NABARD) from 2016-17 to 2018-19 (From: Ministry of Finance) - Karnataka,df05dd55-c3d2-4298-8c35-2a194e1d9a90,2020-10-16,73,0
570,Number of Accounts in which Agricultural Term Loans which inter Alia includes Purchase of Agricultural Implements such as Tractors and Machinery were Provided by Banks from 2016-17 to 2018-19 (From: Ministry of Finance) - Kerala,08ad2246-f384-459d-82dd-7a91aa1dcea8,2020-10-16,162,0
571,Physical and Finance Achievement under Rashtriya Uchchatar Shiksha Abhiyan (RUSA) from 2014-15 to 2018-19 (From: Ministry of Human Resource Development) - Madhya Pradesh,b97f2b08-e97b-4fd2-a058-eafe51bb47b1,2020-10-15,230,0
572,Growth Rates of Gross Domestic Product (GDP) of India from 2016-17 to 2018-19 (From: Ministry of Finance) - Maharashtra,5092170e-deb2-45fa-8ada-87723b70c7bd,2020-10-15,422,0
573,State-wise Number of Functioning Branches of Public Sector Banks (PSBs) in Aspirational Districts during 2017 and 2019 (From: Ministry of Finance) - Manipur,8503612d-877d-4504-9020-03d4a5224cdf,2020-10-14,310,0
574,Ratio of Poor among Scheduled Castes and Scheduled Tribes during 2011-12 (From: Ministry of Finance) - Meghalaya,f6e7f345-2701-4921-8244-50c4d6f9c970,2020-10-14,480,0
575,"Details of Net Direct Taxes and Net GST (CGST, IGST & Compensation Cess) Collection Budget Estimates for 2019-20 (From: Ministry of Finance) - Mizoram",9fae523c-9b10-4b64-a809-c2b6f6fc751e,2020-10-14,147,0
576,"State/UT-wise Operative/Inoperative Accounts under PMJDY as on 13 Novermber, 2019 (From: Ministry of Finance) - Nagaland",6df4e163-ad8e-49ca-a5e8-80cab8e1c387,2020-10-13,474,0
577,Capital Infusion by Government under Private Sector Banks (PSBs) from 2017-18 to 2019-20 (From: Ministry of Finance) - Odisha,614b93e3-8cf5-4f85-8253-b718108e8032,2020-10-13,59,0
578,Bank-wise Details of Non Performing Assets (NPAs) written-off by Public Sector and Private Sector Banks during 2019 (From: Ministry of Finance) - Punjab,567d687d-e029-4755-9403-ab9270276121,2020-10-13,311,0
579,"Loans Outstanding under Kisan Credit Card (KCC) in Gujarat, as reported by Reserve Bank of India (RBI) from 2017 to 2019 (From: Ministry of Finance)",729c207d-5116-4c4e-ba36-0e5766665439,2020-10-13,446,0
580,"Bank-wise Capital Infusion by Government under Private Sector Banks (PSBs) (in reply to Unstarred Question on 10th December, 2019) (From: Ministry of Finance) - Rajasthan",8f192484-4789-49a0-8b11-bc1c4d89a4c9,2020-10-13,320,0
581,Bank-wise Detail of Frauds as reported by Scheduled Commercial Banks (SCBs) and Select Financial Institutions (FIs) from 2016-17 to 2019-20 (From: Ministry of Finance) - Sikkim,ab7875cc-7918-4f8d-9183-2eb71807dbba,2020-10-13,174,0
582,Number of Farmers Provided Prompt Repayment Incentive in State of Maharashtra from 2015-16 to 2017-18 (From: Ministry of Finance),218bc59c-4380-4d49-abd4-287068929654,2020-04-01,155,0
583,"State/UT-wise Deposit in Pradhan Mantri Jan Dhan Yojana (PMJDY) Accounts as on 03 July, 2019 (From: Ministry of Finance) - Tamil Nadu",1947a726-82f4-435b-ad38-3266ef4eb7c5,2020-04-01,479,0
584,"District-wise Number of Accounts Opened under PMJDY in the state of Gujarat as on 03 July, 2019 (From: Ministry of Finance)",9f86a30e-8dcd-4447-9d13-1c23fc9aef4c,2020-04-01,396,0
585,"Bank-wise Achievement under Priority Sector, Agriculture and Weaker Section in State of Maharashtra from 2016 to 2018 (From: Ministry of Finance)",3690ee9a-8438-424c-a7b2-fd7f89cacee2,2020-03-30,130,0
586,State/UT-wise Number of PANs issued and Income Tax Returns (ITR) Filed during 2017-18 (From : Ministry of Finance) - Telangana,4156f790-3845-45ca-bd8e-264bc7385b6d,2020-01-30,237,0
587,State-wise Disbursal of Interest Subvention to SHGs - Category II Districts from 2013-14 to 2016-17 (From: Ministry of Finance),521af534-4194-446e-962e-66e03b1c9a99,2020-01-28,451,0
588,Bank-wise Amount Written off in Loans Sanctioned from 2014-15 to 2017-18 (From: Ministry of Finance) - Uttar Pradesh,3fa8e2d9-d5df-42d5-ac27-3e3b8c85fa3f,2020-01-28,301,0
589,State/District-wise Loans Disbursed under Pradhan Mantri Mudra Yojana (PMMY) Scheme in Maharashtra during 2016-17 to 2017-18 (From: Ministry of Finance),382136ad-c09e-4c89-81d7-0758a971bd04,2020-01-28,497,0
590,State/UT-wise Details of Amount of Premium Charged from Farmers and Claim Amount Paid to Farmers during 2015-16 to 2016-17 (From: Ministry of Finance) - Uttarakhand,66404861-4de3-444a-90e7-ad09e788b5e0,2020-01-28,494,0
591,Bank-wise Details Regarding Wilful Defaulters of Nationalised Banks from 2015 to 2017 (From: Ministry of Finance) - West Bengal,0e26ebbb-9c35-4867-98a0-7782e652ea17,2020-01-28,350,0
592,Bank-wise data on Number of staff side action initiated/taken against bank employees involved in frauds reported by banks from 2015 to 2017 (From : Ministry of Finance) - Andaman and Nicobar Islands,0c8d3718-e113-4789-85cd-9599c08e189a,2020-01-20,441,0
593,State/UT-wise State Goods and Services Tax (SGST) collection during 2017-18 (From : Ministry of Finance) - Chandigarh,0340ec3a-b540-444b-9ef5-96f070b06bf5,2020-01-16,355,0
594,"Bank-wise Number of Wilful Defaulter Declarations of Rs. 25 lakh and above by Public and Private Sector Banks As on 31 March, 2017 to 31 March, 2019 (From : Ministry of Finance) - Dadra and Nagar Haveli",d020416c-ba60-4dc1-8a17-7cd8c8772008,2020-01-13,380,0
595,Details of number of frauds as Reported by SCB and Financial Institutions along with Amounts Involved of Frauds of Rs. 1 lakh and above from 2009-10 to 2018-19 (From : Ministry of Finance) - Daman and Diu,9b1d4a60-b4a5-470f-a9ea-48bfc117727d,2020-01-13,307,0
596,Bank-wise Frauds Committed as Reported by Scheduled Commercial Banks and Select Financial Institutions based on date of occurrence from 2009-10 to 2013-14 (From : Ministry of Finance) - Lakshadweep,827ea109-62f1-4594-bf0b-3e6ef5c8e257,2020-01-13,488,0
597,"State's budget and Finance Accounts of the State of Telangana, Details of outstanding public debt and other liabilities from 2014-15 to 2018-19 (From : Ministry of Finance)",866db500-8701-4188-b061-44b9d6294bd2,2020-01-09,277,0
598,"District-wise Number of Accounts Opened under Pradhan Mantri Jan-Dhan Yojana as on 26 June, 2019 (From : Ministry of Finance) - Delhi",60101991-aecf-414d-9d4e-9c208165dd2a,2020-01-08,147,0
599,"Details of Government of India shareholding of Central Public Sector Enterprises (CPSEs) as on 31 March, 2012 and 31st March, 2018 (From : Ministry of Finance) - Puducherry",ab0ecc08-8a36-42ff-8fdd-1927aa8d1531,2019-11-27,177,0
600,State-wise Fiscal Deficit to Gross State Domestic Product (GSDP) from 2016-17 to 2018-19 (From : Ministry of Finance) - Ladakh,18238314-bfb3-4fbf-b29b-6eb9f20f990f,2019-11-27,435,0
601,Bank-wise Amount of charges collected by Public Sector Banks for non-Maintenance of Minimum Balance in Saving Bank accounts from 2015-16 to 2018-19 (From : Ministry of Finance) - Andhra Pradesh,03fb334e-ddf8-4acc-a2b1-4dcb0a8a084f,2019-11-26,478,0
602,"Project-wise Funds Allocated by AIIB to India to Invest in Domestic Projects Relating to Roads, Housing and Urban Development as on 31.01.2019 (From : Ministry of Finance) - Arunachal Pradesh",5f8fe710-6afb-488e-ac3e-918696e41911,2019-11-25,137,0
603,PSBs-wise Details of capital infusion by Government in PSBs during 2017-18 (From : Ministry of Finance) - Assam,0ff60833-35ce-46fb-b82a-53b0294a8594,2019-10-16,264,0
604,Top five countries which draw investments from Indian companies from 2015-16 to 2017-18 (From : Ministry of Finance) - Bihar,1899b20a-adcd-44e4-ab22-49c8d97cf450,2019-10-16,335,0
605,State-wise Release of Fund under National Distress Relief Fund (NDRF) from 2015-16 to 2017-18 (From : Ministry of Finance) - Chhattisgarh,f03dcfee-ec4f-4dff-9a6a-54805c5e63c1,2019-10-16,305,0
606,Current Account Deficit (CAD) as recorded in India's balance of payments and CAD to GDP ratio from 2014-15 to 2018-19 CAD as recorded in India's balance of payments and CAD to GDP ratio from 2014-15 to 2018-19 (From : Ministry of Finance) - Goa,537a5e9c-a4ab-44b9-bbc4-cf5057236684,2019-10-15,414,0
607,State-wise Total Outstanding Liabilities as Percentage to GSDP from 2016-17 to 2018-19 (From : Ministry of Finance) - Gujarat,d48c3374-991b-4a31-afe1-ee20ce824225,2019-10-15,248,0
608,Bank-wise Details of capital infusion by the Government during 2017-18 and 2018-19 (From : Ministry of Finance) - Haryana,4c857d0c-003e-403f-9651-b6c93ca69a3f,2019-10-15,209,0
609,"Inflation based on Consumer Price Index (CPI) for Rural and Urban areas from April, 2018 to Nov, 2018 (From : Ministry of Finance) - Himachal Pradesh",2877ab79-12c2-4197-a22f-d86aba94d765,2019-10-11,241,0
610,"State/UT-wise Number of Functioning Branches of Commercial Banks in Rural Areas from March 31, 2016 to June 30, 2018 (From : Ministry of Finance) - Jharkhand",7c2a774e-ed92-4139-9a81-854c91e703eb,2019-10-11,363,0
611,State/UT-wise Agriculture Credit Disbursement Data as reported by National Bank for Agriculture and Rural Development (NABARD) from 2015-16 to 2017-18 (From : Ministry of Finance) - Karnataka,27850e8a-1447-4cd7-a8ec-a419eb22a2d8,2019-10-09,54,0
612,State/UT-wise Funds distributed by National Backward Classes Finance & Development Corporation (NBCFDC) under Education Loan Scheme from 2015-16 to 2017-18 (From : Ministry of Social Justice & Empowerment) - Kerala,0d57db15-f4f4-4da0-85e1-4f9760e80d0a,2019-10-07,500,0
613,"PMJJBY State-wise data on total Claims Reported, Settled, Outstanding and Rejected as on 24.11.2015 (on DFS portal) (From: Ministry of Finance) - Madhya Pradesh",c768f2ed-2005-4703-9ff2-925ed32e9810,2019-09-23,328,0
614,"PMSBY Company-wise Data on Claims Reported, Settled, Outstanding and Rejected as on 24.11.2015 (From: Ministry of Finance) - Maharashtra",79be544f-9cff-4f33-bf65-f2684c4cbbec,2019-09-23,332,0
615,"PMJJBY Company-wise Data on Claims Reported, Settled, Outstanding and Rejected as on 24.11.2015 (From: Ministry of Finance) - Manipur",5888840d-4fc4-4630-a843-63c4b5177e3e,2019-09-23,410,0
616,State/UT-wise Data of Bank Credit by Scheduled Commercial Banks in India as provided by RBI from 2014-15 to 2018-19 (From : Ministry of Finance) - Meghalaya,242fdc96-6dd6-4eb9-9b8b-7ee9ca7cf952,2019-09-18,415,0
617,Insurer-wise Unclaimed Amount of Policyholders of Non-Life Insurers from 2014 to 2018 (From : Ministry of Finance) - Mizoram,f7735838-bc39-4afd-bdbd-782d087a5cb4,2019-09-16,468,0
618,Details of Loans Disbursed under Pradhan Mantri Mudra Yojana (PMMY) by Public Sector Banks (PSBs) as on 25.01.2019 (From : Ministry of Finance) - Nagaland,1b1481b1-00a0-4124-902b-9ca23abf6f9c,2019-09-16,458,0
619,Bank-wise Data of Gross Loans and Advances and Gross NPAs of Scheduled Commercial Banks from 2014 to 2018 (From : Ministry of Finance) - Odisha,5587608d-af47-4b5a-8888-34a02409bfd5,2019-09-16,75,0
620,"Bank-wise Number of Cases where Notices have been Issued, the Amount involved and number of cases where amount was recovered from 2014-15 to 2017-18 (From : Ministry of Finance) - Punjab",08f98388-efa0-44be-921a-6ace6578ac33,2019-09-16,498,0
621,State/ UT-wise Details on Number of Persons Covered under Health Insurance for during 2015-16 (Ministry of Finance) - Rajasthan,8f63dc22-5f9c-42ce-b3c4-d782061f3879,2019-09-13,380,0
622,State/ UT-wise Details on Number of Persons Covered under Health Insurance for during 2014-15 (Ministry of Finance) - Sikkim,b7d81cf6-e04e-48bc-a2b3-8bf663cfc666,2019-09-13,230,0
623,State/ UT-wise Details on Number of Persons Covered under Health Insurance for during 2013-14 (Ministry of Finance) - Tamil Nadu,7d84401b-9843-488b-9554-5df32a85a320,2019-09-13,97,0
624,State-wise Allocation and Release of Fourteenth Finance Commission (FFC) Grants to States for Gram Panchayats from 2015-16 to 2017-18 (From: Ministry of Panchayati Raj) - Telangana,e7d09bf6-48b3-4089-8311-5107ddbe6f3d,2019-08-01,445,0
625,State/UT-wise Loans Disbursed under Pradhan Mantri Mudra Yojana (PMMY) Scheme in Maharashtra from 2015-16 to 2017-18 (From: Ministry of Finance),1b54bfa1-17b7-4a75-9d4b-4ecbf2b35510,2019-08-01,88,0
626,State/UT-wise Number of Rural Bank Branches Opened by Commercial Banks from 2014-15 to 2017-18 (From: Ministry of Finance) - Tripura,96845485-3a66-458b-9572-21f1b2368898,2019-08-01,159,0
627,"PMEGP units financed from 2013-14 to 2015-16 (From: Ministry of Micro, Small and Medium Enterprises) - Uttar Pradesh",293e1a3d-54e9-4991-aa33-aa3041ff4962,2019-08-05,136,0
628,"State-wise details of ISECs to Khadi Institutions by KVIC and Bank Finance Availment during 2017-18 (From : Ministry of Micro, Small and Medium Enterprises) - Uttarakhand",84df1f30-83dc-4da4-8ef9-f33dbaf5b098,2019-08-05,319,0
629,Trend of Funds Remitted by Resident lndian Individuals under Liberalised Remittance Scheme for Investments from 2015-16 to 2018-19 (From : Ministry of Finance) - West Bengal,50fd6498-c1f4-4fae-b58f-00ca57361e9e,None,451,0
630,State/UT-wise Number of Loans Sanctioned under the Pradhan Mantri Mudra Yojana (PMMY) Scheme from 2015-16 to 2018-19 (From : Ministry of Finance) - Andaman and Nicobar Islands,805c7538-17e8-4198-87ba-7a1a2b50e5c1,2019-07-29,150,0
631,"State/UT-wise Number of Loans Sanctioned and to SC, ST and Female Borrowers under PMMY Scheme as on 01.02.2019 (From : Ministry of Finance) - Chandigarh",853cc175-f1d3-41bf-a324-4a9356f341a9,2019-07-29,320,0
632,"Year-wise Total Outstanding Amount of various Taxes Payable to Exchequer, including Corporate Sector from 2015-16 to 2018-19 (From : Ministry of Finance) - Dadra and Nagar Haveli",ecbc17d2-44b8-444e-8090-23b545f16491,2019-07-29,272,0
633,"State/UT-wise Outstanding Credit to Micro, Small and Medium Enterprises by Scheduled Commercial Banks from 2016 to 2018 (From : Ministry of Finance) - Daman and Diu",bd9f4ffb-ddc8-4b4a-8fff-a77e62ecdf88,2019-07-29,264,0
634,State/UT-wise details of GST Compensation released during 2017-18 and 2018-19 (From : Ministry of Finance) - Lakshadweep,5f1c07e3-9551-43db-8bd1-9be6fe63cf69,None,145,0
635,"Month-wise REER, CPI (Headline) Inflation Rate and Net Terms of Trade from November-2017 to October-2018 (From : Ministry of Finance) - Delhi",091e13a8-febd-4091-a0fc-8285d472505c,2019-07-29,452,0
636,State-wise Number of Beneficiaries under the scheme of National Scheduled Tribes Finance and Development Corporation for the Year 2015-16 to 2018-19 (From : Ministry of Tribal Affairs) - Puducherry,9ad3c41a-e227-4062-b621-e3e737da6098,None,65,0
637,"Gross Non-Performing Assets (NPAs) of Public and Private Sector Banks as on Dec 31, 2016 (From: Ministry of Finance) - Ladakh",2b25127a-6dd9-4f9c-8c08-25561d6194e4,2019-07-01,329,0
638,Agriculture Loans Disbursed by SCBs in 2016-17 (till December 2016) (From: Ministry of Finance) - Andhra Pradesh,daf5d1c1-a298-45d6-91a3-5d1362f1da88,2019-06-28,495,0
639,Total Number of Kisan Credit Card (KCC) Issued - Commercial Banks during 2013-14 to 2015-16 (Ministry of Finance ),49b90071-0d3a-4b0e-a57e-d4233fb5aa09,2019-06-26,275,0
640,State/UT-wise Number of Students Belonging to Weaker Sections of Rural Areas who have been Sanctioned Educational Loans by PSBs from 2015-16 to 2017-18 (From : Ministry of Finance) - Assam,85f14b84-a345-4347-926b-d22b2a01fe70,2019-05-29,435,0
641,Account Opened under Pradhan Mantri Jan Dhan Yojana in the State of Punjab as on 29.3.2017 (From: Ministry of Finance),dffc1265-b978-49ec-ab33-708787d1e427,2019-05-28,467,0
642,State-wise Transactions at PoS (using credit and debit cards) during 2017 (From: Ministry of Finance) - Bihar,b371ff35-7525-4abd-ac31-bc69fad75cf6,2019-05-27,132,0
643,Agriculture Loans Disbursed by Scheduled Commercial Banks during 2014 to 2016 (From: Ministry of Finance) - Chhattisgarh,98d2e6e4-ff4d-4e0b-9da2-77f5ecc2ccae,2019-05-20,218,0
644,State/ UT and Category-wise Number of Beneficiaries and Amount Disbursed under MUDRA Yojana during 2015-16 (From: Ministry of Finance) - Goa,9393db8a-26c9-48f5-a03c-3ac102607c37,2019-05-20,366,0
645,State-wise Allocation and Releases of Grants under Fourteenth Finance Commission (FFC) Award to Rural Local Bodies from 2015-16 to 2017-18 (From: Ministry of Panchayati Raj) - Gujarat,526676a2-576a-47f8-a58c-ffab3ef971a5,2019-05-17,443,0
646,State/UT-wise Details of Number of Loans and Amount Sanctioned under Pradhan Mantri Mudra Yojana from 2015-16 to 2018-19 (From : Ministry of Finance) - Haryana,8247f4ce-6b3f-4a21-ae74-48d2a00c2ab3,2019-05-14,215,0
647,State/UT-wise Agriculture Credit Target as reported by National Bank for Agriculture and Rural Development (NABARD) during 2018-19 (From : Ministry of Finance) - Himachal Pradesh,d62f9f7e-8fe7-4dac-9ba4-6c23808e9288,2019-05-10,121,0
648,State/UT-wise Number of accounts in which fraud reported under PMMY from 2015-16 to 2018-19 (From : Ministry of Finance) - Jharkhand,699a5825-63cc-4dd7-b774-285883e40a1e,2019-05-10,350,0
