Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
654,"Primary Census Abstract for Perambalur District of Tamil Nadu, 2001",66ba6956-6dc6-4f4a-aefd-84c6d819f7bb,None,237,0
655,"Primary Census Abstract for Jalaun District of Uttar Pradesh, 2001",15e4d4a4-e87e-417b-a556-664fd3d07b31,None,397,0
656,"Primary Census Abstract for Tehri Garhwal District of Uttaranchal, 2001 - Assam",aac2aaba-1050-4dad-bf68-6288b79dd67a,None,81,0
657,"Primary Census Abstract for Sundargarh District of Orissa, 2001 - Bihar",92231cd8-1706-42ba-8298-8c9caf6368e1,None,261,0
658,"Primary Census Abstract for Baghpat District of Uttar Pradesh, 2001",a7d7972a-3365-4c54-9cc8-529af8224e82,None,153,0
659,"Primary Census Abstract for Thiruvallur District of Tamil Nadu, 2001",2fcf06ac-ba68-4742-b07c-ed8e0446e9c3,None,128,0
660,"Primary Census Abstract for Hamirpur District of Uttar Pradesh, 2001",3e88e554-7fd3-41fa-9456-a0cc79d25fed,None,473,0
661,"Primary Census Abstract for Chamoli District of Uttaranchal, 2001 - Chhattisgarh",94e64099-9269-45a4-a389-090d3c76a98f,None,396,0
662,"Primary Census Abstract for Bhilwara District of Rajasthan, 2001",27560c6c-4a27-4bef-af5e-2f27a09bbc35,None,90,0
663,"Primary Census Abstract for Mandya District of Karnataka, 2001",65f63e8b-849a-49ce-8e31-54f4e13ff83d,None,397,0
664,"Primary Census Abstract for Kaimur Bhabua District of Bihar, 2001",39619533-4b81-40cd-b423-041ec14cf5e7,None,101,0
665,"Primary Census Abstract for Jhabua District of Madhya Pradesh, 2001",2a2c9128-2a9a-410d-951b-e5a7d304b4e0,None,455,0
666,"Primary Census Abstract for Etawah District of Uttar Pradesh, 2001",8750ff91-0ad2-4c77-a85a-a88653b47a13,None,199,0
667,"Primary Census Abstract for Pune District of Maharashtra, 2001",578bf5e1-c504-426d-a2fe-2b66086c5a64,None,263,0
668,"Primary Census Abstract for Sikar District of Rajasthan, 2001",ac5a0826-917d-4186-9833-16b4f155967f,None,436,0
669,"Primary Census Abstract for Hardoi District of Uttar Pradesh, 2001",f7886ae0-209d-414c-9fde-ebd5f9187ea0,None,389,0
670,"Primary Census Abstract for Fatehgarh Sahib District of Punjab, 2001",d256984f-f1ba-4c40-bf0e-0a1867430324,None,294,0
671,"Primary Census Abstract for Visakhapatnam District of Andhra Pradesh, 2001",151055f5-92cf-459f-a8c9-43393ea087ad,None,451,0
672,"Primary Census Abstract for Gurgaon District of Haryana, 2001",ffe536b0-5cda-4762-9e54-5f96eaa2b272,None,495,0
673,"Primary Census Abstract for Udham Singh Nagar District of Uttaranchal, 2001 - Goa",479f522f-faa0-4d99-ae80-b37817821b73,None,315,0
674,"Primary Census Abstract for Alwar District of Rajasthan, 2001",3d0020a5-df3d-41b2-b342-5b74ee913327,None,224,0
675,"Primary Census Abstract for Sindhudurg District of Maharashtra, 2001",cb0b40a1-d850-4cb7-ad35-2eb74bbf5324,None,85,0
676,"Primary Census Abstract for Guntur District of Andhra Pradesh, 2001",18cec1e7-5515-4e3f-b16e-44f0a342661d,None,230,0
677,"Primary Census Abstract for Seoni District of Madhya Pradesh, 2001",5f5b1896-efa1-4199-858a-3a207613907e,None,198,0
678,"Primary Census Abstract for Kanpur Dehat District of Uttar Pradesh, 2001",23e6c655-f21f-4d8e-b2a2-24a7a60a7474,None,238,0
679,"Primary Census Abstract for Sultanpur District of Uttar Pradesh, 2001",42ecdb2d-e33a-4926-aefb-d4eb64d97a61,None,381,0
680,"Primary Census Abstract, 2001 - Kerala",7a1f2b08-c505-4e61-83ab-d62a090c2834,None,435,0
681,"Primary Census Abstract, 2001 - Bihar",20632302-94d6-4325-8ae1-47ace73aed69,None,463,0
682,"Primary Census Abstract for Thiruvarur District of Tamil Nadu, 2001",25527a7d-2aed-4d7a-9e0c-c9e47ce376a0,None,497,0
683,"Primary Census Abstract for Vellore District of Tamil Nadu, 2001",90ca9a55-3f9a-42d5-9809-9967fe6de99f,None,228,0
684,"Primary Census Abstract for Rangareddi District of Andhra Pradesh, 2001",77156fc0-097c-4287-b83c-39ad020ab66f,None,199,0
685,"Primary Census Abstract for Dibang Valley District of Arunachal Pradesh, 2001",1a1f1bb0-874d-4029-92a9-0e145db946fd,None,53,0
686,"Primary Census Abstract for Surat District of Gujarat, 2001",ca5b5ee3-b6dc-4849-b8bc-dcef347ba0ef,None,245,0
687,"Primary Census Abstract for West District of Delhi, 2001",3faacf77-41e0-4ba7-9eaa-528e8763e2eb,None,445,0
688,"Primary Census Abstract for Sant Ravidas Nagar Bhadohi District of Uttar Pradesh, 2001",39eca708-d617-4a73-bd9e-eb231f84d42e,None,97,0
689,"Primary Census Abstract for Sirsa District of Haryana, 2001",972d0662-5a93-4e47-afe5-0b5d37b6eb91,None,238,0
690,"Primary Census Abstract for Kachchh District of Gujarat, 2001",d9ed1857-d9e1-48d1-abe6-955e3818d102,None,207,0
691,"Primary Census Abstract for Munger District of Bihar, 2001",e672309b-2a73-42ce-9000-adf334da8cf1,None,309,0
692,"Primary Census Abstract for Porbandar District of Gujarat, 2001",098a5055-bb53-4cd2-ba1e-b38de5844d85,None,164,0
693,"Primary Census Abstract for Faridkot District of Punjab, 2001",0affd30c-5727-48cb-b251-403688fe4ec3,None,113,0
694,"Primary Census Abstract for Hanumangarh District of Rajasthan, 2001",cb08450f-5c5a-4fb7-8901-7a7be93ea299,None,166,0
695,"Primary Census Abstract for Raichur District of Karnataka, 2001",c8783ae0-fec6-4ce6-a424-316595448b05,None,61,0
696,"Primary Census Abstract for Idukki District of Kerala, 2001",a9e9e9c0-f1cc-42da-ae92-c06cbecc91d8,None,164,0
697,"Primary Census Abstract for Mansa District of Punjab, 2001",03809b11-181e-44f3-8c81-ea9fd1f7fa10,None,279,0
698,"Primary Census Abstract for Wokha District of Nagaland, 2001",06ea5395-ac49-45c6-abea-334c13c695c3,None,430,0
699,"Primary Census Abstract for The Nilgiris District of Tamil Nadu, 2001",342f9e37-6e0c-4b3b-9b59-7ae57d08e11e,None,315,0
700,"Primary Census Abstract for Bikaner District of Rajasthan, 2001",660daecf-9a7c-4a15-b23c-ac1e6d1904a5,None,445,0
701,"Primary Census Abstract for Una District of Himachal Pradesh, 2001",0b5c969c-83c3-41f7-a152-2866fab02980,None,118,0
702,"Primary Census Abstract for East Godavari District of Andhra Pradesh, 2001",cc5b0be7-aed0-4a99-88e4-903d0612a797,None,140,0
703,"Primary Census Abstract, 2001 - Orissa",ece7c5d7-d032-4420-a90b-d45f1824125c,None,411,0
704,"Primary Census Abstract for Kaushambi District of Uttar Pradesh, 2001",24bd0fbf-6634-4283-87d6-4366ee091902,None,467,0
705,"Primary Census Abstract for Mon District of Nagaland, 2001",7ab7ad76-9714-4e39-ba0a-8a92f8d873c9,None,215,0
706,"Primary Census Abstract for Jamnagar District of Gujarat, 2001",e193ab5c-7ac4-4893-b604-dd99ca4c6266,None,364,0
707,"Primary Census Abstract for Palakkad District of Kerala, 2001",6854b675-66e9-4e6b-9def-9ff1be8ce5af,None,257,0
708,"Primary Census Abstract for Mau District of Uttar Pradesh, 2001",3a327b23-a4f8-4932-8ee9-3a694dfbc630,None,88,0
709,"Primary Census Abstract for Bhiwani District of Haryana, 2001",5748e588-cc2d-41c7-a651-f578ad0057bb,None,136,0
710,"Primary Census Abstract for Katni District of Madhya Pradesh, 2001",50e186b3-73df-41d8-99dd-f25774d43ad5,None,294,0
711,"Primary Census Abstract for Almora District of Uttaranchal, 2001 - Haryana",f5146839-d06a-455c-86e5-b135461610a4,None,471,0
712,"Primary Census Abstract for Janjgir Champa District of Chhattisgarh, 2001",3e471f71-5b08-4f07-ba4e-48ba5f69c9e5,None,225,0
713,"Primary Census Abstract for Srikakulam District of Andhra Pradesh, 2001",cdf9c4be-7166-4292-9d82-3fb696282237,None,487,0
714,"Primary Census Abstract for Baramula District of Jammu & Kashmir, 2001 - Himachal Pradesh",f450b2ac-f23a-49b4-b955-0bb4c81e3eb5,None,388,0
715,"Primary Census Abstract for Chitrakoot District of Uttar Pradesh, 2001",e05ac50d-7f39-4375-9978-25c47b3b2171,None,360,0
716,"Primary Census Abstract for Ahmadabad District of Gujarat, 2001",2608d947-1457-4d8f-a69f-cf4362b19eee,None,335,0
717,"Primary Census Abstract for Jamui District of Bihar, 2001",1234faa2-bc1b-4210-887c-3225a89ecb1c,None,441,0
718,"Primary Census Abstract for Unnao District of Uttar Pradesh, 2001",1df9a3f1-0dfb-4682-ba3c-7c24ef12da89,None,353,0
719,"Primary Census Abstract for Ahmadnagar District of Maharashtra, 2001",8322cb65-41ac-4cde-ac15-47192a8f559b,None,331,0
720,"Primary Census Abstract for Betul District of Madhya Pradesh, 2001",d7cd4d04-a4f7-46b7-9be0-fce359b1f075,None,433,0
721,"Primary Census Abstract for Ratlam District of Madhya Pradesh, 2001",564e4e3d-fc95-4afd-9417-9b76c2622a34,None,106,0
722,"Primary Census Abstract for Kushinagar District of Uttar Pradesh, 2001",21a76559-3a04-4ffa-8f55-4835a628c62d,None,117,0
723,"Primary Census Abstract for Changlang District of Arunachal Pradesh, 2001",0ee206e0-d15d-410f-8ae3-d6a1660ebf61,None,51,0
724,"Primary Census Abstract for Navsari District of Gujarat, 2001",922554de-17eb-4411-985e-4d39513917bf,None,194,0
725,"Primary Census Abstract for Lunglei District of Mizoram, 2001",4d8b9b1b-1e90-4b4b-8ea2-4e9c71a25652,None,243,0
726,"Primary Census Abstract for Jodhpur District of Rajasthan, 2001",7d6273e3-bc03-4ceb-8751-562f69f44b19,None,314,0
727,"Primary Census Abstract for Umaria District of Madhya Pradesh, 2001",d460527b-58dc-41ed-8b8c-fbb4a819e8b7,None,179,0
728,"Primary Census Abstract for Kanker District of Chhattisgarh, 2001",09d6928e-8f61-4c02-b6ff-e3d12f1ec785,None,232,0
729,"Primary Census Abstract for Dantewada District of Chhattisgarh, 2001",768af173-8e1c-400c-8cb0-2df745f04daf,None,494,0
730,"Primary Census Abstract for Datia District of Madhya Pradesh, 2001",1cabaac3-eee2-43bd-bfea-84a98b95b973,None,402,0
731,"Primary Census Abstract for Lakhimpur District of Assam, 2001",1bba1209-c8a6-481d-9afc-35f22b98a63f,None,283,0
732,"Primary Census Abstract for Deoghar District of Jharkhand, 2001",d0f35f46-9bef-4b69-b2f7-c32fc032944e,None,210,0
733,"Primary Census Abstract for North Cachar Hills District of Assam, 2001",0d199c71-0ac0-4cb5-847e-a04cd42b65b8,None,480,0
734,"Primary Census Abstract for Dhamtari District of Chhattisgarh, 2001",68b7e5aa-850a-4696-be16-b60be5fb36d6,None,249,0
735,"Primary Census Abstract for Bilaspur District of Chhattisgarh, 2001",a2b7d3ba-3b48-467c-8365-772d37d4cda7,None,368,0
736,"Primary Census Abstract for Goalpara District of Assam, 2001",fad0e7cc-27e7-41be-bcdd-de92bff38352,None,450,0
737,"Primary Census Abstract for South Twenty Four Parganas District of West Bengal, 2001",34324a28-f777-4837-a407-a3ba5aedb708,None,86,0
738,"Primary Census Abstract for Gumla District of Jharkhand, 2001",77c17e81-c76f-4950-a614-a7b3a2ffe3aa,None,468,0
739,"Primary Census Abstract for Thoubal District of Manipur, 2001",f0759811-4470-4c0a-a946-d42a35a30463,None,315,0
740,"Primary Census Abstract for Kolar District of Karnataka, 2001",37f9abd4-a6c9-4988-92d8-d28cb4ae0e9e,None,176,0
741,"Primary Census Abstract for Nagaon District of Assam, 2001",7cdd67f7-605f-47ac-b50a-3c399d523a66,None,425,0
742,"Primary Census Abstract for Nainital District of Uttaranchal, 2001 - Jharkhand",c71646d3-ea9c-401a-9335-a4813ff7b614,None,86,0
743,"Primary Census Abstract for Golaghat District of Assam, 2001",0638e943-2c1c-4cac-a997-4010039607c0,None,142,0
744,"Primary Census Abstract for Uttar Dinajpur District of West Bengal, 2001",1897c961-7bf8-4071-b4e8-25b548347467,None,405,0
745,"Primary Census Abstract for Imphal East District of Manipur, 2001",0d9a26a4-34c2-437c-930b-0d4d783a7a9c,None,354,0
746,"Primary Census Abstract for Sheopur District of Madhya Pradesh, 2001",2531607b-7a01-4c09-a99c-8711609443a3,None,163,0
747,"Primary Census Abstract for Kolasib District of Mizoram, 2001",3cadfe65-1fbb-43c8-84a3-71b5ff55bd51,None,169,0
748,"Primary Census Abstract for Puri District of Orissa, 2001 - Karnataka",210da22f-d23d-4ee0-80cd-467af4ac997a,None,82,0
749,"Primary Census Abstract for Narmada District of Gujarat, 2001",e827d0f1-76c6-4797-a590-607f76a27600,None,87,0
750,"Primary Census Abstract for Haveri District of Karnataka, 2001",043062fe-d98d-4e16-b5b8-1ba5d9898c68,None,277,0
751,"Primary Census Abstract for Ujjain District of Madhya Pradesh, 2001",66dda95d-2b0e-4da4-8079-548c3247bccd,None,56,0
752,"Primary Census Abstract for Bundi District of Rajasthan, 2001",72f566da-5468-4fb1-8731-80b3245a9a1d,None,120,0
753,"Primary Census Abstract for Viluppuram District of Tamil Nadu, 2001",5400695f-318c-4e1e-b216-1a3fdbc89806,None,291,0
754,"Primary Census Abstract for Auraiya District of Uttar Pradesh, 2001",5d36af05-d731-45e4-97c3-5fe0e498d5b7,None,349,0
755,"Primary Census Abstract for Gautam Buddha Nagar District of Uttar Pradesh, 2001",ff7be8c6-c97b-43a5-a376-9692d3fe3e46,None,112,0
756,"Primary Census Abstract for Bastar District of Chhattisgarh, 2001",94492384-3dc0-4c0c-8306-ee2d4262b3ed,None,106,0
757,"Primary Census Abstract for Amritsar District of Punjab, 2001",16656558-3988-4e55-8b62-3b798f5c6226,2020-01-20,349,0
758,"Primary Census Abstract for Sidhi District of Madhya Pradesh, 2001",cae1636d-df04-41b6-9792-5e81360f20f7,None,282,0
759,"Primary Census Abstract for Rajauri District of Jammu & Kashmir, 2001 - Kerala",b260502a-20ca-45dd-a0b5-55464b4a9ba5,2020-01-20,101,0
760,"Primary Census Abstract for Lakhisarai District of Bihar, 2001",3c740e37-52aa-4259-bd82-2a0e03406be8,2020-01-21,482,0
761,"Primary Census Abstract for Chittaurgarh District of Rajasthan, 2001",e7853efa-a974-459f-91dd-23ce5d2995c1,2020-01-21,261,0
762,"Primary Census Abstract for Dharmapuri District of Tamil Nadu, 2001",1e7d3c66-3e85-4915-b6d3-575727c2953c,2020-01-21,51,0
763,"Primary Census Abstract for Lohit District of Arunachal Pradesh, 2001",803e1bf4-6e79-42d8-8a26-3eb85b1189ae,2020-01-21,108,0
764,"Primary Census Abstract for Mandi District of Himachal Pradesh, 2001",2f11455b-e5d7-41e3-b17e-86b3ec4f537a,2020-01-21,153,0
765,"Primary Census Abstract, 2001 - Assam",2d9a3018-0c17-4011-ab9f-c415ebe559fc,2020-01-21,170,0
766,"Primary Census Abstract for Mahbubnagar District of Andhra Pradesh, 2001",da972104-f607-441e-93e4-4ef0f4d65432,2020-01-21,131,0
767,"Primary Census Abstract for Khagaria District of Bihar, 2001",2b366481-77e1-4aa9-8e1c-3c13f785caa7,2020-01-21,146,0
768,"Primary Census Abstract, 2001 - Pondicherry",d346cb32-4977-408c-baf5-209ec988b03c,2020-01-21,331,0
769,"Primary Census Abstract for Mirzapur District of Uttar Pradesh, 2001",1fb2ef23-980a-4df3-90d2-55055a6e8ae2,2020-01-20,374,0
770,"Primary Census Abstract for Uttarkashi District of Uttaranchal, 2001 - Maharashtra",3e1acdf3-6098-450a-b74c-f0348deb9000,2020-01-20,115,0
771,"Primary Census Abstract for Thiruvananthapuram District of Kerala, 2001",050ae709-6a15-4e87-833e-75ccfbb512d1,2020-01-20,99,0
772,"Primary Census Abstract for Jaipur District of Rajasthan, 2001",f5f4dfbd-1d9f-441e-bf5a-2dfc71f76999,2020-01-21,231,0
773,"Primary Census Abstract for Siddharthnagar District of Uttar Pradesh, 2001",a86b22f8-a3ba-4030-a579-c06dc73fb92f,2020-01-20,495,0
774,"Primary Census Abstract for Banswara District of Rajasthan, 2001",bed46ee4-7fbb-40a6-8640-fbb6bd2acb67,2020-01-21,76,0
775,"Primary Census Abstract for Nicobars District of Andaman & Nicobar Islands, 2001 - Manipur",07509aff-44d8-4981-9a79-0eae24032360,2020-01-21,165,0
776,"Primary Census Abstract for Kupwara District of Jammu & Kashmir, 2001 - Meghalaya",6621c1cb-0830-44ac-9e29-6af80ddbab99,2020-01-21,155,0
777,"Primary Census Abstract for Khordha District of Orissa, 2001 - Mizoram",607e8db7-27ce-4b7c-b1f5-d218a5e02640,2020-01-21,68,0
778,"Primary Census Abstract for Tumkur District of Karnataka, 2001",674b0207-8a31-4dfb-b692-582e29847685,2020-01-21,219,0
779,"Primary Census Abstract for Pratapgarh District of Uttar Pradesh, 2001",c1bd3798-655f-46a7-8b6b-5ca7fdd16c7b,2020-01-21,305,0
780,"Primary Census Abstract for Gondiya District of Maharashtra, 2001",7be535c6-bf0a-43f1-a07e-f71cf95232e9,2020-01-21,384,0
781,"Primary Census Abstract for Nalgonda District of Andhra Pradesh, 2001",95b7b0d2-7554-49ff-8bb5-d0abb2e48898,2020-01-21,185,0
782,"Primary Census Abstract for Thane District of Maharashtra, 2001",651f8e91-ff21-4282-810f-63450f6ea712,2020-01-20,98,0
783,"Primary Census Abstract for West District of Sikkim, 2001",24df1fab-65e5-468a-ad3a-ff3b95813891,2020-01-21,419,0
784,"Primary Census Abstract for Mathura District of Uttar Pradesh, 2001",381a7976-96dc-4de3-8d3f-8ef56644d177,2020-01-21,120,0
785,"Primary Census Abstract for Nandurbar District of Maharashtra, 2001",ea536588-f011-4cdd-a68c-d9c56ce53b68,2020-01-21,358,0
786,"Primary Census Abstract, 2001 - Tripura",1cfe90d1-c917-4e98-9947-45af13e77b35,2020-01-21,95,0
787,"Primary Census Abstract for Sheohar District of Bihar, 2001",6552574e-1a7f-40c3-922a-82b552a299b3,2020-01-21,221,0
788,"Primary Census Abstract for New Delhi District of Delhi, 2001",59bbd5eb-db33-4962-ab3e-643fdfeb484e,2020-01-21,137,0
789,"Primary Census Abstract for Udupi District of Karnataka, 2001",2f7f528d-fc2b-4e01-ad49-bf48f7bb8704,2020-01-21,254,0
790,"Primary Census Abstract for Uttara Kannada District of Karnataka, 2001",60ea1a71-0c1a-4a7c-8156-c023b05dcff9,2020-01-20,263,0
791,"Primary Census Abstract for Prakasam District of Andhra Pradesh, 2001",c80faf11-9ce0-48de-b97f-f4ad6d748f6f,2020-01-20,205,0
792,"Primary Census Abstract for Bellary District of Karnataka, 2001",d47083a2-d8c4-40c2-ba92-3414c71c4ab9,2020-01-20,363,0
793,"Primary Census Abstract, 2001 - Arunachal Pradesh",9a34a175-0306-4e84-86f5-085d36c7b8da,2020-01-20,284,0
794,"Primary Census Abstract for North West District of Delhi, 2001",171375cc-2ada-407d-8dd5-1e96aca9dda5,2020-01-20,259,0
795,"Primary Census Abstract for Kurukshetra District of Haryana, 2001",3d397367-685e-415d-82e0-76e527c27332,2020-01-20,122,0
796,"Primary Census Abstract, 2001 - Jammu & Kashmir",46f58060-b732-4a6b-a973-ae018313383d,2020-01-21,177,0
797,"Primary Census Abstract for Central District of Delhi, 2001",badceec1-32fe-4d0e-9532-9010ea544951,2020-01-21,242,0
798,"Primary Census Abstract for Nawada District of Bihar, 2001",a8646953-210b-4f42-935a-9d1c1daca5ce,2020-01-21,272,0
799,"Primary Census Abstract for Mahoba District of Uttar Pradesh, 2001",862b2710-e36d-4834-82ec-6a070fd43fb3,2020-01-20,277,0
800,"Primary Census Abstract for Nawanshahr District of Punjab, 2001",316232fe-7331-452d-91cd-40ca812d88f5,2020-01-20,191,0
801,"Primary Census Abstract for Medak District of Andhra Pradesh, 2001",665f7aaa-1516-4495-9e42-2c6ec5d803f7,2020-01-20,432,0
802,"Primary Census Abstract for West Siang District of Arunachal Pradesh, 2001",8933d89a-0e01-4c4a-862c-7adb450831f8,2020-01-20,371,0
803,"Primary Census Abstract for Wardha District of Maharashtra, 2001",1c8e9f12-cd9a-4689-b146-e0355c3c0ab1,2020-01-15,307,0
804,"Primary Census Abstract for Raigarh District of Maharashtra, 2001",2e584cd1-63cd-4eaa-ad57-618cfd1902d7,2020-01-15,486,0
805,"Primary Census Abstract for Wayanad District of Kerala, 2001",e4ca7ff0-5c9c-4222-9589-2298f90f75ef,2020-01-21,169,0
806,"Primary Census Abstract for Nagapattinam District of Tamil Nadu, 2001",f70be3cd-7cd0-4b4b-9df1-d7f58eb70ed5,2020-01-20,218,0
807,"Primary Census Abstract for Bhind District of Madhya Pradesh, 2001",082f3ccc-9ba3-4a07-96a8-0383143be1fc,2020-01-15,342,0
808,"Primary Census Abstract for East District of Delhi, 2001",175763a0-8fee-40a4-ba4d-111cc63fbfa3,2020-01-20,376,0
809,"Primary Census Abstract for Varanasi District of Uttar Pradesh, 2001",16224fda-92e2-40b8-ab97-b8907a96a50f,2020-01-20,87,0
810,"Primary Census Abstract for Aligarh District of Uttar Pradesh, 2001",8e57b7f1-8b7b-4780-a329-e332d077a42e,2020-01-21,72,0
811,"Primary Census Abstract for Hassan District of Karnataka, 2001",c757cb6a-4d1f-4bbe-894e-0c90557f754d,2020-01-21,174,0
812,"Primary Census Abstract for Vadodara District of Gujarat, 2001",5f6465fe-4b3f-48df-99e7-b89aa986bd0d,2020-01-20,363,0
813,"Primary Census Abstract for Kurnool District of Andhra Pradesh, 2001",fd34fadd-39cf-4899-aab7-19fda8c2aad3,2020-01-20,393,0
814,"Primary Census Abstract for Mahesana District of Gujarat, 2001",712fa16b-0783-46fa-a613-6b92e2774998,2020-01-20,262,0
815,"Primary Census Abstract for South Garo Hills District of Meghalaya, 2001",c059af9e-5737-4127-bf7b-f35309046c54,2020-01-15,60,0
816,"Primary Census Abstract for Hazaribagh District of Jharkhand, 2001",6784bf99-5139-4163-a209-02bf2d2f0650,2020-01-15,469,0
817,"Primary Census Abstract for Dhemaji District of Assam, 2001",92cb0116-68bb-49f4-8798-e1ded4d28d75,2020-01-15,75,0
818,"Primary Census Abstract for Garhwa District of Jharkhand, 2001",cf9bca76-cdc2-4c8f-9ff1-25a88556f572,2020-01-15,413,0
